11.4	2.925	2.3	2.3	29.25	NAN
11.5	2.955	2.96	2.96	29.55	NAN
11.6	2.985	3.69	3.69	29.85	NAN
11.7	3	4.345	4.345	30	NAN
11.8	3.03	4.715	4.715	30.3	NAN
11.9	3.06	4.865	4.865	30.6	NAN
12	3.075	4.75	4.75	30.75	NAN
12.1	3.105	4.395	4.395	31.05	NAN
12.2	3.12	3.85	3.85	31.2	NAN
12.3	3.15	3.26	3.26	31.5	NAN
12.4	3.18	2.755	2.755	31.8	NAN
12.5	3.195	2.76	2.76	31.95	NAN
12.6	3.195	2.765	2.765	31.95	NAN
12.7	3.195	2.765	2.765	31.95	NAN
12.8	3.195	2.905	2.905	31.95	NAN
12.9	3.195	2.86	2.86	31.95	NAN
13	3.195	2.865	2.865	31.95	NAN
13.1	3.195	2.855	2.855	31.95	NAN
13.2	3.195	2.86	2.86	31.95	NAN
13.3	3.195	2.79	2.79	31.95	NAN
13.4	3.195	2.775	2.775	31.95	NAN
13.5	3.195	2.785	2.785	31.95	NAN
13.6	3.195	2.84	2.84	31.95	NAN
13.7	3.195	2.86	2.86	31.95	NAN
13.8	3.195	2.785	2.785	31.95	NAN
13.9	3.195	2.87	2.87	31.95	NAN
14	3.195	2.89	2.89	31.95	NAN
14.1	3.195	2.875	2.875	31.95	NAN
14.2	3.195	2.875	2.875	31.95	NAN
14.3	3.195	2.88	2.88	31.95	NAN
14.4	3.195	2.96	2.96	31.95	NAN
14.5	3.195	2.805	2.805	31.95	NAN
14.6	3.195	2.865	2.865	31.95	NAN
14.7	3.195	2.765	2.765	31.95	NAN
14.8	3.195	2.8	2.8	31.95	NAN
14.9	3.195	2.805	2.805	31.95	NAN
15	3.195	2.815	2.815	31.95	NAN
