0	0.6	-0.055	-0.055	6	NAN
0.1	0.015	-0.06	-0.06	0.15	NAN
0.2	0.045	-0.06	-0.06	0.45	NAN
0.3	0.06	-0.06	-0.06	0.6	NAN
0.4	0.09	-0.06	-0.06	0.9	NAN
0.5	0.12	-0.06	-0.06	1.2	NAN
0.6	0.135	-0.06	-0.06	1.35	NAN
0.7	0.165	-0.06	-0.06	1.65	NAN
0.8	0.195	-0.055	-0.055	1.95	NAN
0.9	0.225	-0.06	-0.06	2.25	NAN
1	0.255	-0.06	-0.06	2.55	NAN
1.1	0.285	-0.06	-0.06	2.85	NAN
1.2	0.315	-0.055	-0.055	3.15	NAN
1.3	0.33	-0.06	-0.06	3.3	NAN
1.4	0.36	-0.055	-0.055	3.6	NAN
1.5	0.39	-0.06	-0.06	3.9	NAN
1.6	0.42	-0.06	-0.06	4.2	NAN
1.7	0.435	-0.055	-0.055	4.35	NAN
1.8	0.465	-0.055	-0.055	4.65	NAN
1.9	0.48	-0.055	-0.055	4.8	NAN
2	0.51	-0.055	-0.055	5.1	NAN
2.1	0.54	-0.05	-0.05	5.4	NAN
2.2	0.57	-0.05	-0.05	5.7	NAN
2.3	0.6	-0.05	-0.05	6	NAN
2.4	0.615	-0.05	-0.05	6.15	NAN
2.5	0.645	-0.06	-0.06	6.45	NAN
2.6	0.675	-0.055	-0.055	6.75	NAN
2.7	0.705	-0.05	-0.05	7.05	NAN
2.8	0.735	-0.05	-0.05	7.35	NAN
2.9	0.765	-0.055	-0.055	7.65	NAN
3	0.78	-0.045	-0.045	7.8	NAN
3.1	0.795	-0.05	-0.05	7.95	NAN
3.2	0.825	-0.055	-0.055	8.25	NAN
3.3	0.855	-0.05	-0.05	8.55	NAN
3.4	0.885	-0.055	-0.055	8.85	NAN
3.5	0.915	-0.05	-0.05	9.15	NAN
3.6	0.93	-0.045	-0.045	9.3	NAN
3.7	0.96	-0.045	-0.045	9.6	NAN
3.8	0.99	-0.04	-0.04	9.9	NAN
3.9	1.02	-0.035	-0.035	10.2	NAN
4	1.05	-0.03	-0.03	10.5	NAN
4.1	1.065	-0.04	-0.04	10.65	NAN
4.2	1.095	-0.04	-0.04	10.95	NAN
4.3	1.125	-0.04	-0.04	11.25	NAN
4.4	1.14	-0.04	-0.04	11.4	NAN
4.5	1.17	-0.045	-0.045	11.7	NAN
4.6	1.185	-0.045	-0.045	11.85	NAN
4.7	1.215	-0.055	-0.055	12.15	NAN
4.8	1.245	-0.045	-0.045	12.45	NAN
4.9	1.275	-0.05	-0.05	12.75	NAN
5	1.305	-0.045	-0.045	13.05	NAN
5.1	1.32	-0.04	-0.04	13.2	NAN
5.2	1.35	-0.04	-0.04	13.5	NAN
5.3	1.38	-0.045	-0.045	13.8	NAN
5.4	1.41	-0.035	-0.035	14.1	NAN
5.5	1.44	-0.02	-0.02	14.4	NAN
5.6	1.455	-0.015	-0.015	14.55	NAN
5.7	1.485	0.04	0.04	14.85	NAN
5.8	1.5	0.03	0.03	15	NAN
5.9	1.53	0.01	0.01	15.3	NAN
6	1.56	0.01	0.01	15.6	NAN
6.1	1.59	-0.005	-0.005	15.9	NAN
6.2	1.605	-0.02	-0.02	16.05	NAN
6.3	1.635	-0.025	-0.025	16.35	NAN
6.4	1.665	-0.03	-0.03	16.65	NAN
6.5	1.695	-0.04	-0.04	16.95	NAN
