0	0.525	-0.05	-0.05	5.25	NAN
0.1	0.015	-0.06	-0.06	0.15	NAN
0.2	0.075	-0.05	-0.05	0.75	NAN
0.3	0.06	-0.05	-0.05	0.6	NAN
0.4	0.09	-0.05	-0.05	0.9	NAN
0.5	0.12	-0.05	-0.05	1.2	NAN
0.6	0.15	-0.05	-0.05	1.5	NAN
0.7	0.165	-0.055	-0.055	1.65	NAN
0.8	0.195	-0.05	-0.05	1.95	NAN
0.9	0.225	-0.055	-0.055	2.25	NAN
1	0.255	-0.055	-0.055	2.55	NAN
1.1	0.285	-0.05	-0.05	2.85	NAN
1.2	0.315	-0.05	-0.05	3.15	NAN
1.3	0.33	-0.055	-0.055	3.3	NAN
1.4	0.36	-0.055	-0.055	3.6	NAN
1.5	0.39	-0.055	-0.055	3.9	NAN
1.6	0.42	-0.045	-0.045	4.2	NAN
1.7	0.435	-0.045	-0.045	4.35	NAN
1.8	0.465	-0.045	-0.045	4.65	NAN
1.9	0.48	-0.045	-0.045	4.8	NAN
2	0.51	-0.025	-0.025	5.1	NAN
2.1	0.54	-0.015	-0.015	5.4	NAN
2.2	0.57	-0.015	-0.015	5.7	NAN
2.3	0.6	-0.02	-0.02	6	NAN
2.4	0.63	-0.05	-0.05	6.3	NAN
2.5	0.645	-0.04	-0.04	6.45	NAN
2.6	0.675	-0.045	-0.045	6.75	NAN
2.7	0.705	-0.045	-0.045	7.05	NAN
2.8	0.735	-0.045	-0.045	7.35	NAN
2.9	0.765	-0.045	-0.045	7.65	NAN
3	0.765	-0.05	-0.05	7.65	NAN
3.1	0.795	-0.05	-0.05	7.95	NAN
3.2	0.825	-0.04	-0.04	8.25	NAN
3.3	0.855	-0.025	-0.025	8.55	NAN
3.4	0.885	-0.03	-0.03	8.85	NAN
3.5	0.9	-0.01	-0.01	9	NAN
3.6	0.93	0	0	9.3	NAN
3.7	0.96	0.04	0.04	9.6	NAN
3.8	0.99	0.11	0.11	9.9	NAN
3.9	1.02	0.21	0.21	10.2	NAN
4	1.035	0.2	0.2	10.35	NAN
4.1	1.065	0.18	0.18	10.65	NAN
4.2	1.095	0.045	0.045	10.95	NAN
4.3	1.125	0.05	0.05	11.25	NAN
4.4	1.14	-0.025	-0.025	11.4	NAN
4.5	1.17	-0.035	-0.035	11.7	NAN
4.6	1.185	-0.03	-0.03	11.85	NAN
4.7	1.215	-0.05	-0.05	12.15	NAN
