0	0.36	-0.045	-0.045	3.6	NAN
0.1	0.015	-0.055	-0.055	0.15	NAN
0.201	0.03	-0.04	-0.04	0.3	NAN
0.301	0.09	-0.06	-0.06	0.9	NAN
0.401	0.09	-0.055	-0.055	0.9	NAN
0.501	0.105	-0.05	-0.05	1.05	NAN
0.601	0.135	-0.05	-0.05	1.35	NAN
0.701	0.21	-0.06	-0.06	2.1	NAN
0.801	0.24	-0.045	-0.045	2.4	NAN
0.901	0.225	-0.05	-0.05	2.25	NAN
1.001	0.255	-0.045	-0.045	2.55	NAN
1.101	0.27	-0.055	-0.055	2.7	NAN
1.201	0.3	-0.05	-0.05	3	NAN
1.301	0.33	-0.05	-0.05	3.3	NAN
1.401	0.36	-0.04	-0.04	3.6	NAN
1.501	0.39	-0.05	-0.05	3.9	NAN
1.601	0.405	-0.035	-0.035	4.05	NAN
1.701	0.435	-0.05	-0.05	4.35	NAN
1.801	0.45	-0.01	-0.01	4.5	NAN
1.901	0.48	0.01	0.01	4.8	NAN
2.001	0.51	0.1	0.1	5.1	NAN
2.101	0.54	0.26	0.26	5.4	NAN
2.201	0.57	0.355	0.355	5.7	NAN
2.301	0.585	0.26	0.26	5.85	NAN
2.401	0.615	0.195	0.195	6.15	NAN
2.501	0.645	-0.025	-0.025	6.45	NAN
2.601	0.675	-0.04	-0.04	6.75	NAN
2.701	0.705	-0.05	-0.05	7.05	NAN
2.801	0.72	-0.03	-0.03	7.2	NAN
2.901	0.735	-0.045	-0.045	7.35	NAN
3.001	0.765	-0.045	-0.045	7.65	NAN
3.101	0.795	-0.045	-0.045	7.95	NAN
3.201	0.825	-0.015	-0.015	8.25	NAN
3.301	0.855	-0.025	-0.025	8.55	NAN
3.401	0.87	0.1	0.1	8.7	NAN
3.501	0.9	0.13	0.13	9	NAN
3.601	0.93	0.53	0.53	9.3	NAN
3.701	0.96	0.61	0.61	9.6	NAN
3.801	0.99	1.12	1.12	9.9	NAN
3.901	1.005	1.31	1.31	10.05	NAN
4.001	1.035	1.625	1.625	10.35	NAN
4.101	1.065	1.565	1.565	10.65	NAN
4.201	1.095	1.525	1.525	10.95	NAN
4.301	1.11	0.88	0.88	11.1	NAN
4.401	1.14	0.47	0.47	11.4	NAN
4.501	1.155	0.185	0.185	11.55	NAN
4.601	1.185	0.035	0.035	11.85	NAN
4.701	1.215	-0.025	-0.025	12.15	NAN
4.801	1.245	0	0	12.45	NAN
4.901	1.275	0	0	12.75	NAN
5.001	1.29	-0.025	-0.025	12.9	NAN
5.101	1.32	0.13	0.13	13.2	NAN
5.201	1.35	0.305	0.305	13.5	NAN
5.301	1.38	0.565	0.565	13.8	NAN
5.401	1.41	0.915	0.915	14.1	NAN
5.501	1.425	1.325	1.325	14.25	NAN
5.601	1.44	1.685	1.685	14.4	NAN
5.701	1.47	2.53	2.53	14.7	NAN
5.801	1.5	2.865	2.865	15	NAN
5.901	1.53	3.14	3.14	15.3	NAN
6.001	1.545	2.845	2.845	15.45	NAN
6.101	1.575	2.48	2.48	15.75	NAN
6.201	1.605	1.84	1.84	16.05	NAN
6.301	1.635	1.3	1.3	16.35	NAN
6.401	1.665	0.68	0.68	16.65	NAN
6.501	1.68	0.455	0.455	16.8	NAN
6.601	1.71	0.24	0.24	17.1	NAN
6.701	1.74	0.18	0.18	17.4	NAN
6.801	1.77	0.21	0.21	17.7	NAN
6.901	1.785	0.3	0.3	17.85	NAN
7.001	1.815	0.625	0.625	18.15	NAN
7.101	1.83	0.755	0.755	18.3	NAN
7.201	1.86	0.9	0.9	18.6	NAN
7.301	1.89	1.52	1.52	18.9	NAN
7.401	1.92	1.875	1.875	19.2	NAN
7.501	1.935	2.71	2.71	19.35	NAN
7.601	1.965	3.215	3.215	19.65	NAN
7.701	1.995	4.075	4.075	19.95	NAN
7.801	2.025	4.3	4.3	20.25	NAN
7.901	2.055	4.525	4.525	20.55	NAN
8.001	2.07	3.915	3.915	20.7	NAN
8.101	2.1	3.62	3.62	21	NAN
8.201	2.115	2.535	2.535	21.15	NAN
8.301	2.145	2.205	2.205	21.45	NAN
8.401	2.175	1.22	1.22	21.75	NAN
8.501	2.19	0.82	0.82	21.9	NAN
8.601	2.22	0.815	0.815	22.2	NAN
8.701	2.25	0.715	0.715	22.5	NAN
8.801	2.28	0.745	0.745	22.8	NAN
8.901	2.31	0.905	0.905	23.1	NAN
9.001	2.325	1.16	1.16	23.25	NAN
9.101	2.355	1.365	1.365	23.55	NAN
9.201	2.385	1.835	1.835	23.85	NAN
9.301	2.415	2.475	2.475	24.15	NAN
9.401	2.43	3.47	3.47	24.3	NAN
9.501	2.445	3.965	3.965	24.45	NAN
9.601	2.475	4.765	4.765	24.75	NAN
9.701	2.505	5.53	5.53	25.05	NAN
9.801	2.535	5.705	5.705	25.35	NAN
9.901	2.565	5.61	5.61	25.65	NAN
10.001	2.58	5.3	5.3	25.8	NAN
10.101	2.61	4.44	4.44	26.1	NAN
10.201	2.64	3.685	3.685	26.4	NAN
10.301	2.67	2.96	2.96	26.7	NAN
10.401	2.685	2.33	2.33	26.85	NAN
10.501	2.715	2.01	2.01	27.15	NAN
10.601	2.745	1.555	1.555	27.45	NAN
10.701	2.775	1.79	1.79	27.75	NAN
10.801	2.79	1.575	1.575	27.9	NAN
10.901	2.82	1.67	1.67	28.2	NAN
11.001	2.835	2	2	28.35	NAN
11.101	2.865	2.455	2.455	28.65	NAN
11.201	2.895	3.065	3.065	28.95	NAN
11.301	2.925	3.825	3.825	29.25	NAN
11.401	2.94	4.68	4.68	29.4	NAN
11.501	2.97	5.585	5.585	29.7	NAN
11.601	3	6.375	6.375	30	NAN
11.701	3.03	6.965	6.965	30.3	NAN
11.801	3.06	7.095	7.095	30.6	NAN
11.901	3.075	7.195	7.195	30.75	NAN
12.001	3.09	6.795	6.795	30.9	NAN
12.101	3.12	6.125	6.125	31.2	NAN
12.201	3.15	5.4	5.4	31.5	NAN
12.301	3.18	4.71	4.71	31.8	NAN
12.401	3.195	4.625	4.625	31.95	NAN
12.501	3.195	4.6	4.6	31.95	NAN
12.601	3.195	4.615	4.615	31.95	NAN
12.701	3.195	4.62	4.62	31.95	NAN
12.801	3.195	4.625	4.625	31.95	NAN
12.901	3.195	4.63	4.63	31.95	NAN
13.001	3.195	4.705	4.705	31.95	NAN
13.101	3.195	4.725	4.725	31.95	NAN
13.201	3.195	4.59	4.59	31.95	NAN
13.301	3.195	4.64	4.64	31.95	NAN
13.401	3.195	4.66	4.66	31.95	NAN
13.501	3.195	4.66	4.66	31.95	NAN
13.601	3.195	4.66	4.66	31.95	NAN
13.701	3.195	4.665	4.665	31.95	NAN
13.801	3.195	4.675	4.675	31.95	NAN
13.901	3.195	4.68	4.68	31.95	NAN
14.001	3.195	4.685	4.685	31.95	NAN
14.101	3.195	4.8	4.8	31.95	NAN
14.201	3.195	4.8	4.8	31.95	NAN
14.301	3.195	4.785	4.785	31.95	NAN
14.401	3.195	4.6	4.6	31.95	NAN
14.501	3.195	4.69	4.69	31.95	NAN
14.601	3.195	4.695	4.695	31.95	NAN
