12.8	3.195	3.46	3.46	31.95	NAN
12.9	3.195	3.465	3.465	31.95	NAN
13	3.195	3.46	3.46	31.95	NAN
13.1	3.195	3.455	3.455	31.95	NAN
13.2	3.195	3.455	3.455	31.95	NAN
13.3	3.195	3.55	3.55	31.95	NAN
13.4	3.195	3.535	3.535	31.95	NAN
13.5	3.195	3.535	3.535	31.95	NAN
13.6	3.195	3.54	3.54	31.95	NAN
13.7	3.195	3.435	3.435	31.95	NAN
13.8	3.195	3.41	3.41	31.95	NAN
13.9	3.195	3.425	3.425	31.95	NAN
14	3.195	3.435	3.435	31.95	NAN
14.1	3.195	3.445	3.445	31.95	NAN
14.2	3.195	3.445	3.445	31.95	NAN
14.3	3.195	3.44	3.44	31.95	NAN
14.4	3.195	3.445	3.445	31.95	NAN
14.5	3.195	3.54	3.54	31.95	NAN
14.6	3.195	3.535	3.535	31.95	NAN
14.7	3.195	3.535	3.535	31.95	NAN
