8.801	2.265	-0.01	-0.01	22.65	NAN
8.901	2.295	-0.005	-0.005	22.95	NAN
9.001	2.325	0.005	0.005	23.25	NAN
9.101	2.34	0.02	0.02	23.4	NAN
9.201	2.37	0.065	0.065	23.7	NAN
9.301	2.4	0.1	0.1	24	NAN
9.401	2.43	0.205	0.205	24.3	NAN
9.501	2.445	0.305	0.305	24.45	NAN
9.601	2.46	0.365	0.365	24.6	NAN
9.701	2.49	0.38	0.38	24.9	NAN
9.801	2.52	0.35	0.35	25.2	NAN
9.901	2.55	0.295	0.295	25.5	NAN
10.001	2.58	0.19	0.19	25.8	NAN
10.101	2.595	0.115	0.115	25.95	NAN
10.201	2.625	0.06	0.06	26.25	NAN
10.301	2.655	0.015	0.015	26.55	NAN
10.401	2.685	0.02	0.02	26.85	NAN
10.501	2.7	0.01	0.01	27	NAN
10.601	2.73	0.005	0.005	27.3	NAN
10.701	2.76	0.015	0.015	27.6	NAN
10.801	2.775	0.025	0.025	27.75	NAN
10.901	2.805	0.025	0.025	28.05	NAN
11.001	2.82	0.06	0.06	28.2	NAN
11.101	2.85	0.105	0.105	28.5	NAN
11.201	2.88	0.19	0.19	28.8	NAN
11.301	2.91	0.29	0.29	29.1	NAN
11.401	2.94	0.42	0.42	29.4	NAN
11.501	2.955	0.52	0.52	29.55	NAN
11.601	2.985	0.585	0.585	29.85	NAN
11.701	3.015	0.585	0.585	30.15	NAN
11.801	3.045	0.545	0.545	30.45	NAN
11.901	3.06	0.475	0.475	30.6	NAN
12.001	3.09	0.36	0.36	30.9	NAN
12.101	3.105	0.34	0.34	31.05	NAN
12.201	3.135	0.125	0.125	31.35	NAN
12.301	3.165	0.115	0.115	31.65	NAN
12.401	3.18	0.14	0.14	31.8	NAN
12.501	3.195	0.085	0.085	31.95	NAN
12.601	3.195	0.15	0.15	31.95	NAN
12.701	3.195	0.075	0.075	31.95	NAN
12.801	3.195	0.085	0.085	31.95	NAN
12.901	3.195	0.1	0.1	31.95	NAN
13.001	3.195	0.09	0.09	31.95	NAN
13.101	3.195	0.1	0.1	31.95	NAN
13.201	3.195	0.11	0.11	31.95	NAN
13.301	3.195	0.21	0.21	31.95	NAN
13.401	3.195	0.205	0.205	31.95	NAN
13.501	3.195	0.065	0.065	31.95	NAN
13.601	3.195	0.115	0.115	31.95	NAN
13.701	3.195	0.13	0.13	31.95	NAN
13.801	3.195	0.135	0.135	31.95	NAN
13.901	3.195	0.145	0.145	31.95	NAN
14.001	3.195	0.13	0.13	31.95	NAN
14.101	3.195	0.14	0.14	31.95	NAN
14.201	3.195	0.3	0.3	31.95	NAN
14.301	3.195	0.29	0.29	31.95	NAN
14.401	3.195	0.175	0.175	31.95	NAN
14.501	3.195	0.295	0.295	31.95	NAN
14.601	3.195	0.195	0.195	31.95	NAN
14.701	3.195	0.21	0.21	31.95	NAN
14.801	3.195	0.155	0.155	31.95	NAN
14.901	3.195	0.22	0.22	31.95	NAN
