7.7	1.995	4.675	4.675	19.95	NAN
7.8	2.025	4.985	4.985	20.25	NAN
7.9	2.055	4.825	4.825	20.55	NAN
8	2.085	4.18	4.18	20.85	NAN
8.1	2.1	3.42	3.42	21	NAN
8.2	2.13	2.555	2.555	21.3	NAN
8.3	2.145	1.83	1.83	21.45	NAN
8.4	2.175	1.43	1.43	21.75	NAN
8.5	2.205	0.96	0.96	22.05	NAN
8.6	2.22	0.8	0.8	22.2	NAN
8.7	2.25	0.795	0.795	22.5	NAN
8.8	2.28	0.875	0.875	22.8	NAN
8.9	2.31	1.26	1.26	23.1	NAN
9	2.34	1.485	1.485	23.4	NAN
9.1	2.355	1.955	1.955	23.55	NAN
9.2	2.385	2.54	2.54	23.85	NAN
9.3	2.415	3.19	3.19	24.15	NAN
9.4	2.445	3.985	3.985	24.45	NAN
9.5	2.475	4.985	4.985	24.75	NAN
9.6	2.475	5.77	5.77	24.75	NAN
9.7	2.505	6.27	6.27	25.05	NAN
9.8	2.535	6.18	6.18	25.35	NAN
9.9	2.565	5.99	5.99	25.65	NAN
10	2.595	5.235	5.235	25.95	NAN
10.1	2.61	4.4	4.4	26.1	NAN
10.2	2.64	3.58	3.58	26.4	NAN
10.3	2.67	2.775	2.775	26.7	NAN
10.4	2.7	2.14	2.14	27	NAN
10.5	2.73	1.9	1.9	27.3	NAN
10.6	2.745	1.56	1.56	27.45	NAN
10.7	2.775	1.54	1.54	27.75	NAN
10.8	2.805	1.73	1.73	28.05	NAN
10.9	2.82	1.98	1.98	28.2	NAN
11	2.85	2.495	2.495	28.5	NAN
11.1	2.865	3.035	3.035	28.65	NAN
11.2	2.895	3.76	3.76	28.95	NAN
11.3	2.925	4.605	4.605	29.25	NAN
11.4	2.955	5.475	5.475	29.55	NAN
11.5	2.97	6.3	6.3	29.7	NAN
11.6	3	7.175	7.175	30	NAN
11.7	3.03	7.65	7.65	30.3	NAN
11.8	3.06	7.695	7.695	30.6	NAN
11.9	3.09	7.24	7.24	30.9	NAN
12	3.105	6.755	6.755	31.05	NAN
12.1	3.135	5.83	5.83	31.35	NAN
12.2	3.15	5.02	5.02	31.5	NAN
12.3	3.18	4.64	4.64	31.8	NAN
12.4	3.195	4.555	4.555	31.95	NAN
12.5	3.195	4.445	4.445	31.95	NAN
12.6	3.195	4.475	4.475	31.95	NAN
12.7	3.195	4.48	4.48	31.95	NAN
12.8	3.195	4.565	4.565	31.95	NAN
12.9	3.195	4.59	4.59	31.95	NAN
13	3.195	4.585	4.585	31.95	NAN
13.1	3.195	4.58	4.58	31.95	NAN
13.2	3.195	4.585	4.585	31.95	NAN
13.3	3.195	4.58	4.58	31.95	NAN
13.4	3.195	4.58	4.58	31.95	NAN
13.5	3.195	4.43	4.43	31.95	NAN
13.6	3.195	4.68	4.68	31.95	NAN
13.7	3.195	4.49	4.49	31.95	NAN
13.8	3.195	4.485	4.485	31.95	NAN
13.9	3.195	4.495	4.495	31.95	NAN
14	3.195	4.61	4.61	31.95	NAN
14.1	3.195	4.46	4.46	31.95	NAN
14.2	3.195	4.45	4.45	31.95	NAN
14.3	3.195	4.59	4.59	31.95	NAN
14.4	3.195	4.595	4.595	31.95	NAN
14.5	3.195	4.6	4.6	31.95	NAN
14.6	3.195	4.445	4.445	31.95	NAN
14.7	3.195	4.66	4.66	31.95	NAN
14.8	3.195	4.6	4.6	31.95	NAN
14.9	3.195	4.49	4.49	31.95	NAN
15	3.195	4.425	4.425	31.95	NA
